186	71	11	24
186	72	11	22
186	70	10	22
187	70	11	21
186	70	11	21
186	69	11	22
186	68	11	22
187	67	11	21
187	66	11	22
187	65	11	22
188	64	11	21
188	64	10	21
188	62	11	21
188	62	10	21
187	61	10	20
188	61	10	20
188	60	10	21
188	59	10	20
186	58	10	21
187	58	10	20
186	56	11	20
185	56	11	19
185	55	11	20
184	55	10	20
183	54	11	20
182	52	11	20
182	52	10	20
181	51	10	20
181	52	10	20
178	50	10	19
178	50	10	19
177	49	10	19
176	48	10	19
176	47	10	19
173	46	10	19
173	46	10	19
173	45	10	19
172	44	10	19
171	44	10	19
169	43	10	19
168	43	10	18
167	42	10	18
166	41	10	19
164	40	10	19
164	40	10	18
163	40	10	18
162	38	10	18
161	39	11	17
161	37	10	15
160	37	10	16
159	36	10	16
158	35	10	15
158	35	10	16
157	35	10	16
157	33	10	16
155	33	10	17
155	32	10	17
154	31	10	17
154	31	10	16
154	31	10	16
153	30	10	16
153	30	10	16
152	29	10	15
151	29	10	15
151	29	10	15
149	28	10	15
150	28	10	14
148	26	10	15
147	25	10	15
148	25	10	15
146	26	10	14
147	25	10	14
146	23	10	15
145	23	10	14
144	23	10	15
143	22	10	14
142	22	10	13
142	21	10	13
141	21	10	13
141	20	10	14
140	20	10	14
139	17	10	15
139	17	10	15
138	17	10	15
137	17	10	14
136	15	10	15
135	15	10	15
134	15	10	14
133	16	10	13
132	13	10	14
132	14	10	14
132	13	10	14
131	13	10	13
131	13	10	13
129	11	10	14
127	11	10	14
127	11	10	13
127	9	10	14
126	8	10	15
125	8	10	15
125	10	10	12
123	9	10	12
123	9	10	12
121	8	10	12
121	8	10	12
120	8	10	12
119	6	10	12
117	3	10	16
116	2	10	16
107	0	17	10
114	2	10	16
113	2	10	15
112	4	10	13
112	3	10	12
110	2	10	13
