291	140	16	29
283	138	16	26
279	134	17	26
272	131	16	25
268	129	15	25
263	128	15	24
256	126	15	23
253	124	15	23
247	121	15	23
243	119	13	22
239	117	13	21
239	117	13	22
233	115	13	21
230	113	13	21
223	111	14	27
221	109	13	26
220	108	13	26
216	106	13	25
214	105	12	28
209	104	14	31
207	100	12	26
203	100	12	23
203	99	12	24
199	96	12	23
196	94	13	23
193	93	13	23
192	90	11	20
193	91	10	20
190	89	11	20
187	87	10	19
185	86	10	19
184	86	10	18
179	83	11	18
172	80	17	21
169	79	17	21
166	77	17	21
163	76	17	21
160	74	17	21
164	76	10	17
163	77	10	13
163	77	10	13
159	75	10	13
159	73	10	15
158	72	10	15
156	71	10	15
155	70	10	15
154	69	10	15
153	68	10	16
152	67	10	16
151	66	10	16
145	62	10	16
144	61	10	16
144	60	10	16
142	59	10	16
140	58	10	16
138	58	10	14
138	56	10	16
138	56	10	15
136	55	10	16
136	54	10	17
135	54	10	17
133	51	10	17
133	51	10	16
132	51	10	17
131	49	10	18
