29	157	34	80
29	154	33	82
31	152	32	82
33	152	34	81
33	150	38	82
33	149	34	83
37	144	37	87
37	142	38	88
42	140	35	87
43	136	34	90
44	135	35	90
44	133	35	89
45	132	35	89
44	130	37	92
44	127	38	92
44	125	38	88
44	123	38	89
46	121	37	91
47	119	37	88
49	115	34	74
51	115	34	73
52	113	34	75
53	112	34	74
54	110	33	72
55	110	34	74
57	106	32	74
58	103	32	78
58	101	33	79
58	99	34	83
58	98	36	80
57	96	37	81
57	95	38	82
57	92	38	83
58	90	38	86
57	89	37	87
59	87	36	87
59	85	36	88
60	82	34	85
60	81	33	84
61	80	32	81
61	77	32	80
61	76	32	82
62	75	32	83
62	74	32	84
63	72	31	85
64	70	31	85
64	69	31	85
64	66	31	82
64	65	32	79
62	63	34	78
63	62	33	78
63	61	33	78
63	60	33	80
62	58	34	81
62	58	33	80
61	56	33	81
60	54	33	80
59	52	33	77
59	51	33	76
57	50	32	74
57	49	31	75
55	48	31	76
55	48	30	77
53	47	31	78
53	45	31	78
52	44	31	78
50	43	31	76
49	41	30	75
47	40	30	73
47	39	29	74
46	39	29	73
45	38	28	74
45	38	28	74
44	37	29	74
41	37	31	74
39	36	31	73
39	35	30	73
37	33	30	73
36	32	29	72
34	31	29	73
35	30	29	73
34	30	29	74
34	29	29	74
34	29	28	75
35	27	28	75
36	27	26	73
37	26	25	71
38	26	24	69
40	25	22	68
42	25	20	67
45	25	19	68
45	24	21	67
46	25	23	67
45	23	27	68
45	23	29	69
47	22	27	69
47	23	28	69
48	22	26	69
49	22	25	69
51	21	24	69
52	22	23	70
51	22	24	73
52	22	24	74
53	23	24	73
53	23	25	74
53	23	26	74
53	25	26	73
53	24	26	74
53	26	26	73
53	27	27	72
54	26	28	73
54	27	29	72
55	28	29	72
55	30	30	70
56	30	30	69
56	30	31	70
57	31	32	72
57	31	33	73
59	31	33	73
59	32	32	73
61	32	31	74
62	33	30	73
63	33	29	72
64	33	29	72
66	33	28	73
67	32	28	73
67	34	27	73
68	33	27	76
69	35	27	76
69	37	27	77
70	39	28	76
71	36	28	79
71	38	28	77
72	40	28	76
73	42	28	73
74	45	29	71
75	43	29	72
76	44	29	72
77	47	29	70
77	48	29	68
78	48	31	68
81	47	33	70
80	45	35	73
82	52	37	65
84	50	37	68
85	53	37	65
87	53	36	65
89	52	34	65
91	52	33	66
92	52	32	66
96	52	29	65
100	53	26	65
101	53	25	65
104	53	26	66
107	55	28	65
109	55	32	65
109	55	34	66
110	55	35	65
112	57	35	64
114	56	33	65
116	56	31	64
120	55	28	65
122	56	27	66
127	56	28	63
128	55	28	64
130	50	33	71
131	52	36	71
132	51	37	73
133	49	37	73
135	52	36	72
138	48	34	75
141	48	31	75
145	49	28	75
146	49	28	75
148	49	27	76
149	50	27	78
150	50	28	79
152	51	29	81
153	51	30	81
154	54	31	81
156	54	31	81
157	56	31	79
158	58	30	76
160	58	30	76
162	58	29	77
163	58	30	76
164	59	31	76
165	59	32	76
166	61	35	77
167	65	36	74
169	61	36	78
171	63	36	78
172	62	35	79
175	62	33	80
176	63	32	78
179	64	31	78
180	64	30	77
184	65	29	77
186	66	29	79
186	66	29	80
187	68	30	82
190	70	31	83
192	71	32	84
192	71	33	84
195	73	34	83
197	74	34	82
198	75	33	81
200	75	32	81
202	76	31	79
205	78	31	79
207	80	33	79
208	80	36	81
209	82	37	80
211	82	37	80
213	82	35	81
215	82	35	81
218	82	34	81
220	84	33	80
224	83	33	79
228	85	34	80
229	85	35	83
231	86	34	84
232	88	35	85
234	89	36	85
235	91	37	85
237	92	36	84
239	92	34	84
244	93	32	83
246	94	31	82
248	94	30	81
249	96	30	81
253	97	31	81
254	98	34	84
255	99	38	84
255	100	40	85
257	101	40	84
260	102	39	83
260	102	37	84
262	101	37	84
267	103	34	82
