173	55	10	20
173	55	11	17
173	56	10	16
172	56	10	16
170	54	13	18
173	56	11	18
170	56	13	18
171	55	12	18
170	55	13	19
174	58	10	16
173	56	10	17
172	56	10	18
173	55	11	19
172	56	11	19
172	56	12	18
173	55	12	18
174	57	10	18
174	57	12	18
171	56	12	18
171	56	12	19
170	56	13	19
172	57	12	18
171	57	11	18
171	57	13	18
167	57	13	18
169	57	12	19
170	57	11	19
169	57	13	19
169	58	14	19
164	58	17	18
164	58	17	19
169	58	14	19
178	58	14	19
165	59	16	18
165	58	17	18
176	58	14	18
171	59	15	18
163	58	17	18
172	58	12	18
166	59	15	19
171	59	12	19
165	60	17	17
164	59	19	18
165	60	18	18
173	60	12	18
170	59	13	18
164	60	16	18
164	60	19	18
169	61	17	18
173	60	14	19
166	60	17	18
165	61	23	18
170	61	20	19
183	62	11	17
181	61	11	17
180	61	13	18
183	62	10	17
180	61	14	18
182	62	12	18
175	62	19	18
183	62	11	17
167	61	22	19
165	62	15	19
165	62	16	19
166	62	20	19
175	61	16	19
175	61	14	19
182	61	13	19
177	62	16	19
178	63	15	19
180	62	13	19
182	63	12	18
174	61	18	20
178	63	15	19
172	63	23	18
177	64	21	18
176	64	21	18
183	64	13	18
180	64	16	19
176	64	13	19
183	63	13	20
185	65	12	17
173	63	21	19
175	63	16	20
178	64	15	19
184	66	11	18
187	67	12	17
188	65	12	18
173	64	22	20
178	65	18	18
172	65	15	16
172	65	24	18
173	65	20	19
171	65	23	18
173	64	16	22
173	65	26	22
183	65	16	20
174	66	23	21
177	66	20	21
176	65	19	21
179	64	18	23
176	65	25	22
176	65	21	22
178	65	25	23
183	66	19	20
183	65	17	21
185	67	17	19
181	65	22	22
184	66	19	21
180	65	22	23
179	66	21	21
179	66	25	22
179	67	25	21
180	66	22	22
178	67	25	22
181	66	23	23
186	68	18	20
179	67	26	22
188	66	17	22
186	67	16	21
183	67	20	22
182	68	18	22
185	68	15	22
182	68	18	22
184	68	18	22
180	69	22	21
181	70	27	20
180	70	28	20
182	69	30	22
180	70	21	20
181	68	22	22
182	69	20	22
184	68	19	23
182	70	20	22
187	69	18	22
182	70	22	22
185	69	18	23
182	69	19	22
185	70	16	22
187	70	15	22
183	71	19	22
188	69	15	23
185	70	19	22
186	71	18	22
187	71	16	22
185	71	18	22
186	71	16	22
189	71	14	21
187	71	16	22
186	72	23	22
186	71	19	22
193	71	14	23
189	71	19	22
184	72	26	24
185	73	19	22
194	73	15	22
189	72	18	22
187	72	29	23
188	72	20	22
192	73	24	23
187	72	22	24
192	72	25	23
188	72	26	23
189	72	22	26
189	73	17	24
190	73	19	23
188	74	18	22
