266	211	34	31
261	208	34	29
259	206	32	28
253	199	30	28
245	196	35	27
237	190	34	26
235	188	33	24
234	185	31	26
226	179	34	27
220	178	37	25
219	173	35	27
214	169	32	24
212	168	31	24
207	162	30	23
205	161	30	22
202	159	30	23
199	157	31	22
194	152	30	22
193	150	29	21
189	146	29	22
188	144	28	21
186	142	27	22
183	139	27	21
179	137	27	20
178	135	26	20
178	133	25	20
172	130	26	20
171	128	25	20
167	126	25	18
165	125	25	18
164	123	25	18
161	120	24	18
159	119	23	17
158	117	24	18
154	114	23	19
153	113	23	18
151	112	22	17
150	111	22	17
147	109	22	16
145	107	22	17
144	105	21	16
142	104	21	16
141	103	21	15
137	100	21	15
137	99	20	16
135	99	21	15
133	96	19	16
131	95	20	16
131	94	18	15
130	93	19	15
126	90	19	15
125	89	18	16
123	88	19	15
122	87	18	14
121	86	18	15
119	84	17	14
118	83	18	14
118	83	17	14
116	81	16	13
114	79	16	15
