116	47	42	57
119	46	41	55
132	47	42	56
139	48	43	56
147	50	43	56
154	51	45	58
162	50	46	54
171	52	45	56
182	52	43	55
189	51	42	53
194	52	43	55
193	52	43	54
201	52	41	51
204	54	42	55
208	55	46	56
215	55	47	58
229	55	45	57
235	55	47	59
245	54	45	59
249	54	48	59
255	54	49	60
263	54	45	60
268	54	48	63
268	55	47	60
275	54	43	58
282	55	43	55
287	58	42	56
295	59	41	58
294	58	42	60
302	60	40	57
307	60	40	56
311	61	43	57
310	61	45	58
311	60	44	57
313	60	44	55
309	60	49	68
312	61	53	72
311	63	51	70
291	60	89	135
292	68	51	70
289	71	51	70
285	74	51	70
282	77	51	70
278	80	51	70
275	83	51	70
271	87	51	70
268	90	51	70
319	58	60	139
319	61	62	139
327	64	52	71
335	60	48	71
329	65	47	81
336	63	47	74
331	63	43	65
329	63	42	65
329	61	40	54
324	61	41	53
326	61	41	52
321	61	42	53
317	59	42	54
312	58	42	54
307	58	43	54
301	58	44	56
295	58	47	72
291	61	49	72
286	63	49	72
282	65	49	72
273	58	44	58
264	57	45	61
248	57	47	64
213	59	65	74
200	59	65	74
187	59	65	74
174	58	65	74
164	68	52	75
175	66	45	51
186	66	44	50
205	52	43	52
198	53	40	51
192	54	45	61
196	50	45	61
186	55	74	67
174	60	52	70
171	62	52	70
169	64	52	70
166	65	52	70
163	67	52	70
161	69	52	70
158	70	52	70
156	72	52	70
153	73	52	70
115	54	42	46
110	55	42	47
104	54	40	39
97	54	42	45
92	54	42	49
86	53	45	53
82	50	44	55
81	51	42	54
76	48	42	55
74	47	41	55
72	47	39	53
71	46	42	55
63	47	45	57
64	48	41	49
52	50	49	57
44	55	64	74
40	59	64	74
37	62	64	74
34	66	45	54
8	47	104	134
4	53	45	53
24	51	53	67
20	51	48	58
24	54	62	78
24	54	54	68
23	49	55	68
27	50	57	71
29	50	57	71
42	59	81	94
50	64	55	69
65	59	64	70
53	61	86	93
42	46	120	193
51	57	69	78
51	55	73	80
53	55	73	80
55	54	73	80
57	54	73	80
59	53	73	80
