119	101	9	19
119	101	10	17
120	102	10	19
119	102	10	19
121	104	10	14
122	105	10	14
123	104	10	14
124	104	10	21
125	103	10	16
126	103	10	16
126	103	10	15
126	103	10	17
128	104	10	14
128	105	10	13
130	102	10	16
131	104	10	28
133	103	10	15
132	103	10	15
133	102	11	16
133	102	11	17
135	103	10	16
137	102	10	18
137	102	10	17
138	102	11	15
137	103	11	30
137	102	12	32
138	102	14	31
139	102	13	30
143	101	12	20
143	101	12	22
142	102	12	15
144	102	12	20
144	103	12	25
145	102	12	26
147	102	10	11
149	102	10	10
150	102	11	12
150	102	11	11
151	102	11	11
151	102	11	17
152	102	11	16
153	102	13	12
153	101	12	15
154	101	13	14
154	100	14	16
156	101	14	15
156	101	13	13
157	101	13	15
159	101	12	16
160	102	12	12
161	101	11	13
161	102	11	10
162	102	11	11
163	102	12	11
164	102	12	11
164	101	12	14
165	101	14	14
166	102	13	14
166	102	13	13
168	102	13	12
169	102	13	12
170	102	12	11
170	102	13	11
171	102	13	11
171	101	14	11
171	101	15	13
172	101	14	13
174	101	12	11
174	102	13	12
175	102	12	11
174	102	13	12
177	96	19	17
177	95	18	19
177	97	18	18
162	91	36	35
154	88	46	47
127	83	74	85
109	113	31	34
121	120	10	16
120	120	10	15
119	121	11	16
104	111	11	14
103	111	12	14
106	112	11	13
103	111	11	12
102	111	12	12
104	112	11	11
103	110	13	13
104	111	11	13
104	111	12	13
103	111	14	15
105	112	11	14
105	111	12	15
104	111	11	13
105	111	11	12
104	111	11	12
105	111	10	11
104	111	13	12
103	110	11	13
105	111	11	13
102	110	15	16
105	112	12	16
102	108	20	20
126	125	10	18
126	125	10	18
