307	222	55	38
306	221	55	38
300	217	55	36
300	216	55	37
299	217	56	36
292	210	55	35
292	211	54	35
286	207	55	33
287	207	53	33
282	203	55	33
284	203	53	32
278	199	53	33
279	198	52	32
272	193	52	31
271	192	53	31
271	193	53	31
268	189	50	31
267	189	50	30
263	185	49	30
263	185	52	30
258	182	50	30
258	182	50	29
259	182	50	29
255	177	47	29
254	176	48	29
248	174	48	28
248	173	48	29
246	170	47	27
245	171	48	27
241	167	45	27
242	167	45	27
236	164	48	27
236	164	47	27
236	164	48	27
232	159	45	25
231	159	45	25
229	156	44	27
228	157	44	26
224	153	43	25
224	154	42	24
220	150	43	25
221	151	43	24
220	151	43	24
215	147	42	23
215	147	41	23
212	145	41	22
211	144	41	23
212	145	41	22
207	141	39	22
207	141	40	22
204	138	38	21
203	139	39	21
204	138	39	21
200	136	37	22
200	136	37	22
197	134	36	21
195	131	34	25
195	131	34	26
195	131	34	24
191	127	32	27
191	127	32	28
187	125	31	24
188	125	31	25
185	123	30	25
184	124	30	25
185	123	30	25
182	120	30	24
182	121	29	24
178	116	28	25
178	116	28	24
175	114	28	23
175	115	28	23
173	112	28	22
172	112	29	23
171	111	27	22
172	111	26	22
171	112	27	21
172	106	22	22
172	107	22	22
166	104	27	21
166	105	27	22
165	104	27	21
160	102	32	20
159	102	33	21
159	100	30	19
159	100	29	20
155	99	30	19
156	99	30	19
152	98	32	20
152	98	32	20
150	96	33	20
150	96	32	20
150	95	31	20
149	94	30	19
148	94	30	19
147	91	31	19
146	92	32	19
147	91	32	20
144	89	32	18
144	90	32	19
142	88	31	18
142	88	31	18
140	86	30	17
139	85	30	18
137	82	31	18
138	83	30	18
135	82	30	18
136	82	30	18
135	81	30	18
134	81	30	18
133	80	30	18
130	78	30	18
130	78	30	17
128	77	31	18
128	77	31	17
126	75	29	17
127	75	29	17
127	75	29	17
124	74	29	16
125	75	29	17
122	72	29	16
121	72	29	16
120	72	28	16
120	71	28	16
118	71	29	16
118	70	29	16
118	71	29	16
116	69	28	16
116	69	28	16
114	67	27	16
113	68	27	16
111	66	28	15
111	67	27	15
110	64	27	16
110	64	27	16
110	64	26	16
109	64	26	16
109	63	26	15
106	63	26	14
105	63	26	14
104	62	26	15
104	62	26	14
104	62	26	14
103	61	25	15
103	61	26	15
102	59	24	14
102	59	25	15
99	58	26	14
99	58	26	14
98	57	26	14
97	57	26	14
98	56	26	14
97	56	27	14
97	55	26	14
95	54	26	14
95	54	26	14
92	54	28	13
93	53	28	13
91	51	26	14
90	51	28	14
