348	235	16	32
342	231	16	32
332	225	15	29
326	222	15	29
317	216	15	27
312	212	14	28
303	206	14	27
299	204	13	26
293	199	13	25
284	194	13	25
280	191	13	25
272	187	12	24
269	184	12	23
262	179	12	23
258	177	11	22
255	175	11	22
249	171	11	21
243	166	11	21
239	164	10	22
233	160	10	21
230	157	10	20
224	154	10	20
221	151	10	20
215	147	10	20
211	145	10	20
208	145	10	19
204	140	10	18
201	138	10	18
196	135	10	18
193	134	10	18
189	130	10	18
185	129	10	18
182	127	10	17
180	125	10	17
175	122	10	18
173	120	10	17
167	118	10	16
166	118	10	15
163	118	10	12
162	113	10	16
158	110	10	16
156	109	10	16
153	107	10	15
152	105	10	16
151	105	10	15
148	103	10	15
146	102	10	14
144	99	10	14
142	98	10	14
141	96	10	14
139	95	10	14
137	94	10	14
135	92	10	14
135	91	10	15
131	88	10	14
130	87	10	15
127	86	10	14
127	85	10	13
125	84	10	14
123	83	10	13
122	81	10	13
120	80	10	13
118	79	10	13
117	78	10	13
115	76	10	13
114	75	10	12
112	74	10	13
111	73	10	12
111	72	10	12
108	72	10	12
108	70	10	12
105	68	10	13
105	68	10	12
103	66	10	12
101	65	10	12
101	65	10	12
100	64	10	12
99	63	10	11
98	62	10	12
96	60	10	11
95	60	10	11
94	59	10	11
92	58	10	11
92	57	10	11
90	56	10	11
88	57	10	10
87	56	10	11
86	55	10	10
85	52	10	11
83	52	10	11
83	51	10	11
81	50	10	11
80	49	10	11
79	48	10	10
78	48	11	10
69	47	22	14
68	47	21	15
71	45	17	18
37	23	57	58
13	53	151	120
