155	75	65	43
146	74	70	41
142	71	67	41
137	70	65	40
131	67	64	40
125	64	60	41
122	64	60	40
117	62	57	39
113	62	56	38
110	60	56	38
106	56	54	39
102	56	54	37
102	57	53	37
98	55	54	35
95	55	53	35
93	53	52	35
91	51	51	36
88	49	49	36
87	48	46	36
88	48	46	36
85	46	48	36
84	45	47	36
83	44	45	36
81	43	45	35
81	42	43	35
79	40	45	35
80	42	42	34
79	39	38	34
79	40	38	33
79	38	36	32
79	37	36	32
79	34	36	33
79	34	36	34
78	35	36	31
77	34	36	30
79	32	35	32
79	30	36	31
79	30	36	31
79	30	35	31
79	29	36	31
79	27	37	30
81	27	37	30
81	24	39	30
82	23	39	31
83	22	38	31
83	23	38	30
85	20	39	30
85	18	40	33
86	17	40	32
88	16	41	32
90	15	42	31
90	16	41	31
91	15	43	30
94	14	43	30
95	14	44	30
98	13	45	29
101	12	45	28
104	11	45	28
105	10	47	28
104	10	47	29
111	9	45	28
112	7	47	30
115	7	46	29
120	6	47	29
122	4	48	28
122	5	48	28
126	4	47	28
130	3	49	28
133	2	48	27
139	2	48	28
141	1	50	27
145	0	50	27
145	0	50	27
152	0	48	26
