209	155	100	63
200	155	100	61
192	156	92	58
187	157	88	57
182	157	86	56
177	158	85	55
174	158	81	53
170	159	79	52
166	158	76	52
162	159	75	50
159	159	73	49
158	160	68	47
158	160	68	47
155	160	67	47
154	160	62	46
151	161	61	45
151	161	58	44
149	161	56	43
149	161	55	43
148	161	54	42
147	161	52	42
146	161	51	41
146	162	49	40
145	162	48	40
143	161	51	39
142	162	50	38
142	162	49	38
142	162	49	37
142	163	47	36
142	162	46	36
143	162	45	35
142	163	46	36
144	162	44	35
143	162	45	34
143	162	45	34
145	162	42	34
144	162	45	34
147	162	42	33
147	162	42	33
148	162	42	32
150	162	41	32
151	162	41	32
152	162	40	32
152	163	41	31
154	163	40	31
154	163	40	31
156	163	40	30
158	163	40	30
158	162	40	30
158	163	41	30
160	163	40	29
160	163	41	29
162	163	40	29
162	163	42	28
160	163	44	29
167	163	37	28
170	164	37	28
167	164	40	28
172	163	36	27
172	163	41	28
173	163	41	27
174	163	41	27
175	164	41	28
174	163	42	27
179	163	35	27
178	163	36	28
181	163	32	27
182	163	33	27
183	164	34	27
185	164	33	26
185	163	35	26
185	164	35	26
186	164	35	26
187	164	35	25
187	164	36	24
186	164	40	24
194	163	30	23
195	163	30	23
198	164	28	23
197	164	29	24
198	164	30	24
201	164	28	23
201	163	29	23
203	163	28	23
204	164	28	22
204	163	28	22
206	164	27	22
207	164	27	21
209	164	27	21
211	164	26	21
211	164	26	21
213	164	26	20
214	165	25	20
216	164	25	20
217	164	25	20
217	164	25	21
220	164	24	20
220	163	24	20
221	164	24	20
222	164	24	20
223	163	24	20
225	164	24	19
226	164	23	19
226	164	23	19
228	163	24	19
229	163	22	19
229	164	23	19
230	163	23	19
231	163	23	19
233	163	34	20
232	163	34	20
233	163	26	19
235	163	26	19
236	163	30	19
236	163	30	19
