285	180	24	21
285	180	24	20
285	180	24	20
285	179	24	20
285	179	24	20
285	179	25	20
286	180	26	20
286	180	26	21
287	179	25	21
287	180	25	21
288	179	26	21
287	179	25	21
288	180	26	21
289	179	26	22
288	179	26	22
289	179	26	22
289	179	27	22
290	179	27	22
290	180	27	22
291	179	27	23
291	179	27	23
291	179	27	23
291	179	27	23
291	179	27	23
291	179	28	24
291	180	28	24
292	180	28	24
291	179	28	24
292	179	29	24
292	179	29	25
291	179	28	25
291	179	29	25
291	179	29	25
291	179	29	25
290	179	29	26
291	179	30	26
290	180	30	26
290	179	30	26
290	179	30	27
290	179	30	27
289	179	31	27
289	178	31	27
288	179	31	27
288	179	31	27
287	179	32	28
286	179	32	28
285	179	33	28
284	178	34	29
283	179	34	29
282	179	35	29
282	179	35	29
281	179	35	29
280	179	36	30
279	179	36	30
278	179	37	31
277	179	37	31
275	179	38	31
275	179	38	31
273	179	39	32
271	178	41	32
271	179	41	32
267	179	43	33
266	178	43	33
265	179	44	33
262	179	44	34
260	179	46	35
258	179	46	35
256	179	47	35
256	179	46	35
254	178	48	36
252	179	48	36
248	179	50	37
245	179	51	37
244	179	52	37
240	179	54	38
236	179	56	39
234	179	55	39
231	179	55	40
232	179	54	39
228	179	56	40
224	179	58	41
220	179	60	41
216	179	60	42
213	179	62	42
208	179	63	43
204	179	65	44
200	179	66	45
196	179	67	45
197	178	67	45
193	178	69	46
186	178	71	47
182	178	71	48
177	178	73	48
172	179	75	49
166	179	76	50
160	179	77	51
160	179	78	50
154	179	79	52
149	180	81	51
139	180	85	53
134	181	85	53
128	181	88	54
122	180	89	55
111	180	93	57
111	181	94	56
103	180	97	58
96	181	98	59
85	180	103	60
77	180	104	62
68	181	107	63
58	180	110	64
49	180	113	65
33	181	120	66
23	181	124	67
13	182	125	68
