211	142	18	45
210	142	17	43
208	142	18	43
205	141	18	45
200	140	21	45
194	140	25	44
193	140	24	43
192	139	22	43
192	137	21	43
190	136	21	44
188	136	23	46
185	134	27	47
185	133	26	47
185	131	24	45
185	130	23	42
185	130	22	42
183	127	22	45
179	127	23	45
179	128	23	44
178	125	22	44
177	125	21	43
176	122	22	42
174	121	22	43
172	120	22	44
172	120	22	44
170	119	22	44
168	118	22	44
166	115	22	43
164	113	21	43
160	112	22	43
157	111	24	44
156	111	23	44
155	111	23	44
153	110	23	43
149	106	23	44
147	103	24	47
145	101	23	43
145	101	23	43
141	101	23	42
140	98	23	43
138	95	22	46
136	93	22	42
134	91	21	41
133	89	22	43
133	89	23	42
130	85	25	41
131	85	25	39
130	82	24	39
129	78	20	39
127	77	22	40
126	75	22	42
126	75	22	42
125	74	21	39
124	70	21	39
125	68	21	41
124	67	23	40
123	67	24	39
123	67	24	39
123	63	22	39
122	62	22	38
120	60	24	29
118	60	24	27
118	58	23	38
119	56	22	37
119	57	22	37
120	53	22	37
120	54	22	36
119	52	23	31
118	50	23	27
116	48	23	27
116	48	23	25
113	47	24	23
113	47	24	23
111	47	24	23
113	43	21	32
114	42	20	33
113	41	20	27
114	41	22	23
113	42	21	22
113	41	20	22
112	39	19	23
110	37	20	24
108	37	22	21
107	38	21	20
107	38	22	20
109	36	19	21
111	34	18	20
113	33	18	22
114	34	19	20
115	33	19	19
116	33	18	20
116	32	19	20
117	31	19	19
117	31	20	20
118	31	22	20
119	30	22	19
121	29	21	19
121	30	21	18
123	29	20	18
124	29	21	18
125	29	20	17
126	28	19	18
127	27	19	19
127	27	18	18
127	27	18	18
126	27	18	19
127	26	17	19
126	26	18	19
127	27	17	18
126	27	17	18
126	27	17	18
126	26	16	19
126	26	16	19
126	26	16	19
125	26	16	20
125	28	17	18
124	28	16	18
125	28	16	20
124	28	15	20
125	27	15	20
125	27	14	21
125	28	14	21
126	27	14	20
127	29	13	19
126	28	14	20
126	28	13	20
126	28	13	20
126	27	13	21
126	28	14	22
126	28	14	21
125	28	14	21
126	28	14	20
126	28	14	21
125	28	14	21
125	28	15	21
125	27	13	21
125	29	13	20
125	29	14	20
124	29	14	20
124	29	14	19
124	30	16	20
123	30	17	19
123	31	17	19
121	31	17	19
122	31	17	18
121	31	17	19
120	31	17	19
120	31	17	19
120	31	17	19
120	30	17	20
120	31	18	19
120	30	17	20
120	30	18	20
120	30	17	19
119	31	17	19
119	31	17	19
119	31	17	19
120	32	17	18
119	32	17	18
117	33	19	19
116	33	18	18
115	34	18	18
115	33	19	18
114	33	18	18
113	33	20	19
113	34	20	19
113	35	20	18
112	35	21	19
113	36	21	18
113	36	21	18
112	36	22	18
112	36	22	18
112	36	22	18
111	37	23	18
111	37	23	18
111	38	23	18
110	38	22	18
109	40	22	18
109	40	22	18
107	40	22	19
107	40	22	19
106	41	22	18
106	42	21	19
106	42	22	19
106	42	21	19
105	44	22	18
104	44	22	18
103	44	22	19
103	45	23	19
102	45	23	19
102	46	25	19
101	48	25	18
100	49	25	19
100	48	24	20
100	48	24	20
100	49	24	20
100	48	21	22
100	49	20	22
102	50	18	24
102	48	16	28
103	49	16	27
104	48	16	30
105	48	16	33
104	48	16	32
106	48	15	35
106	49	16	32
106	51	16	33
105	51	17	35
105	51	17	35
104	51	20	35
105	53	18	35
105	53	17	35
104	53	18	34
