283	117	13	25
281	117	14	22
281	117	15	23
280	118	15	23
280	118	15	22
280	117	14	23
279	117	14	22
279	117	13	23
278	117	13	23
278	116	11	23
278	117	10	23
277	117	10	23
277	117	10	23
276	117	11	23
274	118	11	22
274	118	12	22
273	118	13	22
272	118	12	22
271	118	13	22
271	118	12	22
271	118	12	22
271	118	11	22
269	117	11	23
269	118	10	23
269	118	10	23
268	118	10	23
267	117	10	23
266	118	10	23
265	118	12	23
264	118	12	22
262	119	13	22
262	119	13	22
261	119	13	22
262	119	13	22
261	119	12	22
261	119	12	22
261	119	11	22
260	119	10	22
260	118	10	22
259	119	10	22
258	118	10	23
258	119	10	22
256	119	10	22
256	119	11	22
254	120	12	21
253	121	13	21
253	121	13	21
252	119	13	22
252	120	13	22
252	120	12	22
251	120	10	21
251	120	10	22
250	120	10	22
250	120	10	21
249	122	10	20
248	120	10	21
246	121	11	22
246	121	11	20
244	121	12	20
243	122	13	20
243	122	13	20
242	120	14	22
242	121	13	22
242	119	13	23
242	119	12	23
241	119	11	23
240	119	10	23
237	117	12	25
237	117	11	26
237	118	10	25
237	118	11	25
237	118	11	25
235	120	12	23
234	121	13	22
233	119	13	25
233	122	13	21
233	121	13	22
233	119	12	24
232	121	11	22
232	121	10	22
231	120	10	23
231	121	10	23
231	120	10	23
230	120	10	23
228	121	10	22
227	121	11	22
226	122	12	22
225	121	13	21
223	122	13	22
223	122	13	22
223	122	14	22
222	121	13	22
222	122	12	22
221	122	11	22
221	122	10	22
221	121	10	22
221	121	10	22
220	122	10	22
219	121	10	22
218	123	10	22
216	123	12	21
214	123	12	22
214	122	13	21
214	123	13	22
213	122	13	22
213	123	13	22
213	122	12	23
212	122	11	23
212	122	10	23
211	122	10	23
211	122	10	23
210	122	10	23
209	122	10	23
207	122	11	22
206	124	12	21
205	123	13	21
204	124	13	20
204	123	14	22
203	123	13	22
204	123	12	22
203	122	12	23
203	123	11	22
202	123	10	22
202	123	10	22
201	122	10	23
201	122	10	23
200	122	10	23
198	121	10	24
197	121	11	24
195	123	13	22
194	122	13	23
194	123	13	23
194	123	13	24
194	122	12	24
194	123	12	23
193	123	11	23
193	123	10	23
192	123	10	23
191	123	10	23
191	123	10	23
190	122	10	23
189	122	11	24
186	121	12	25
185	120	13	26
185	122	13	24
184	123	13	24
183	123	13	23
184	124	13	23
184	124	12	23
183	123	11	23
183	124	10	23
182	124	10	23
181	124	10	23
180	124	10	23
180	124	10	23
179	124	10	23
178	124	11	23
176	124	12	24
175	125	13	23
175	125	13	22
175	125	13	22
174	125	13	23
174	125	12	23
174	126	11	22
173	125	10	23
172	125	10	23
172	125	10	23
170	125	10	23
170	125	10	23
168	125	11	23
167	125	12	23
165	126	13	23
164	125	14	23
164	125	14	23
163	126	14	23
163	126	13	23
163	125	13	23
162	126	12	23
162	125	11	23
161	125	10	23
161	125	10	23
160	125	10	23
159	126	10	23
158	125	11	23
156	126	12	23
156	126	13	23
155	127	13	23
154	126	13	23
154	127	13	23
154	127	13	23
153	126	12	23
153	127	11	23
152	126	10	23
152	127	10	23
151	126	10	23
151	126	10	23
150	127	10	24
148	126	11	23
146	127	12	23
146	127	13	23
144	127	13	23
144	127	14	23
143	127	13	24
143	127	13	23
143	127	13	24
143	127	12	23
142	128	11	23
142	127	10	24
138	127	11	23
133	125	16	25
134	125	15	26
134	125	15	26
133	126	16	26
133	126	15	25
133	127	15	25
132	126	15	25
132	127	15	25
132	127	14	25
132	125	14	26
132	126	13	25
132	128	12	24
132	126	13	26
130	126	14	27
129	130	10	22
129	129	10	22
128	131	10	21
127	128	11	24
125	128	12	24
125	130	13	21
123	131	14	21
124	129	14	22
123	131	14	22
122	128	12	24
120	129	10	23
118	129	10	23
114	130	14	23
112	130	12	23
111	130	10	24
111	133	10	20
110	133	10	21
108	134	10	20
108	134	10	20
106	134	12	20
105	134	13	20
104	135	13	19
104	135	13	19
102	135	14	20
103	135	14	20
102	135	14	20
101	135	13	20
101	135	11	20
101	133	10	21
101	134	10	20
100	135	10	20
99	134	10	20
98	135	10	20
96	135	11	20
96	135	12	19
94	135	13	19
94	137	13	19
93	136	13	20
93	137	13	19
92	136	13	20
92	137	12	19
92	136	11	20
90	136	11	19
91	136	10	19
90	136	10	20
89	136	10	19
85	138	13	19
84	136	13	20
84	133	14	23
83	136	14	20
83	137	14	20
82	137	14	19
81	137	14	20
81	131	14	25
81	132	13	24
80	133	12	23
80	136	11	20
80	135	10	22
80	137	10	20
79	136	10	20
78	137	10	20
76	137	10	20
76	137	11	20
74	138	13	19
73	137	13	19
72	137	14	20
71	137	14	21
71	138	13	20
71	137	13	20
70	137	12	20
71	138	11	19
70	138	10	19
69	138	10	20
68	137	10	20
67	138	10	19
66	139	11	19
64	138	12	19
63	138	13	19
63	138	13	20
62	139	14	19
61	139	14	19
61	139	14	20
60	139	13	20
60	139	11	19
60	139	10	19
60	139	10	19
59	138	10	20
59	140	10	19
57	138	10	20
56	139	11	21
54	139	12	21
54	139	13	20
52	140	14	20
51	139	14	20
50	139	15	20
48	138	17	21
48	138	17	23
48	138	14	21
50	138	11	21
49	138	10	21
48	139	10	20
48	140	10	20
46	140	11	20
45	140	13	20
43	136	16	23
42	137	15	23
42	136	15	23
41	136	16	23
41	136	17	23
41	135	17	24
41	136	16	23
39	136	18	24
39	135	16	25
38	135	15	25
36	137	12	23
36	139	10	21
36	139	11	20
35	137	13	23
35	137	12	22
33	134	14	25
33	137	14	23
32	138	13	21
30	138	16	23
31	138	14	22
30	137	13	23
30	138	12	22
28	137	11	22
28	138	11	22
